41.38570	82.69223
65.22200	30.18216
45.01310	35.82316
37.62946	4.46173
70.05419	40.41924
78.15783	41.12140
55.75287	20.49171
71.72911	17.71673
56.71483	54.09863
10.70998	22.45789
72.37668	4.69270
72.13676	15.74965
63.20517	41.70803
84.67486	12.39727
19.66933	84.68733
77.13786	21.05680
53.84992	11.00018
52.54965	27.73662
4.16897	60.76833
11.07126	29.28921
21.82001	42.76035
11.34478	74.22250
5.20912	17.46593
87.32290	27.87923
86.02991	12.14312
55.28242	49.58276
65.02227	9.79624
40.45113	5.33729
23.50395	24.46646
2.16963	62.28141
52.06495	6.41323
19.37339	5.85070
85.53739	29.32517
43.34370	36.88001
84.87998	22.92672
31.77838	31.44451
40.33841	14.08385
4.58285	30.35716
74.74098	18.25272
57.38533	62.56236
16.26854	21.37117
10.03950	33.12131
54.94101	27.67898
72.12871	21.37686
25.23566	71.74795
32.64388	4.93758
74.07395	51.31299
55.77245	14.48953
79.55359	42.76303
60.71377	16.94307
71.09264	57.87036
81.30093	41.68755
17.23848	52.03579
71.32304	57.93445
18.44173	56.32476
30.67115	50.56964
69.08995	26.54771
70.96714	69.54794
5.02030	32.52284
80.06931	29.00522
70.21860	25.03433
49.78604	18.15944
8.12953	62.34466
57.61985	65.97369
74.13143	11.58353
69.59714	45.11420
2.30600	5.59751
69.05450	11.04884
60.58913	31.33332
13.09884	10.41189
10.70405	7.65514
21.72621	29.51962
61.48156	10.65586
81.33494	54.75897
28.87102	7.24637
60.05688	16.00340
72.83220	7.10164
60.40980	45.17530
41.55210	78.28213
60.75967	27.85737
15.49647	43.74536
39.42731	49.44265
61.34529	58.87786
81.47369	51.53564
25.81622	28.20044
73.58004	10.64886
60.71115	5.19764
51.30821	64.91061
3.71941	54.75115
6.67616	47.69259
45.70628	23.63797
73.37557	34.88087
46.07617	44.18104
8.96842	11.16538
3.76385	51.07479
24.24407	12.55381
71.43878	24.45792
47.58489	62.20660
85.66677	64.53961
39.30746	36.79104
12.96150	39.72903
58.52193	4.38379
11.57439	19.11523
78.61263	11.04223
71.95518	38.42882
30.91985	58.42997
53.92757	15.59453
51.67408	32.93186
33.70068	34.25518
56.06807	13.91501
48.26287	65.36901
14.55398	82.81330
21.72218	66.90470
33.97282	25.75122
12.33810	44.03077
23.29704	16.15133
19.07901	2.21870
54.97672	64.88537
26.87262	56.44717
5.07546	37.67482
9.08431	65.42888
27.22742	47.77691
60.77827	35.83652
62.41039	63.88670
45.42705	32.99471
33.51241	10.76663
3.44762	61.02550
52.08743	1.36391
60.85280	55.06048
45.13048	31.42013
43.70821	60.95900
81.44117	5.61608
43.88233	29.99634
87.69482	75.10278
14.41729	23.09140
72.32949	67.97684
29.48367	12.52278
21.43421	35.07970
52.53577	6.50700
44.91100	14.95182
72.35682	3.37669
19.53332	60.63671
9.25846	49.30016
71.42569	48.54511
8.11307	68.03657
32.76729	4.18605
45.16863	8.42654
53.63593	21.61808
54.18329	28.05870
36.34439	65.65551
55.39847	11.40194
33.97361	10.18892
10.35553	0.37307
62.82212	29.99174
88.46976	1.73855
64.67530	28.26197
8.91072	40.63271
14.84356	6.50342
10.26676	49.81911
16.29217	32.00597
83.30124	5.07503
42.04435	42.87557
16.80883	15.36361
83.32082	7.95805
15.24244	28.87951
44.37924	5.97555
58.55490	62.78316
2.32212	41.09460
86.86583	52.27289
34.97902	3.15465
38.90272	2.25688
7.81750	20.17077
57.24283	7.03489
86.85424	31.49456
12.61979	11.04474
72.78486	52.82545
83.96675	7.37774
80.97985	6.40458
20.44151	28.33936
12.70963	5.49499
27.56014	45.15595
6.20409	27.04158
46.06540	9.46989
31.47449	47.90709
57.98679	9.43925
34.77564	37.28493
80.15040	50.31822
17.92090	38.86337
64.23552	38.57984
61.51510	66.11763
76.42082	33.70267
50.51027	19.85862
72.80442	39.01068
88.25461	19.75226
37.86622	37.83802
41.41049	23.98638
15.46561	35.27177
48.32071	17.58925
68.95680	39.34520
4.84384	43.75881
37.79879	56.04643
33.62593	59.09914
39.76597	17.34385
16.36037	39.29134
10.75444	26.27211
8.53502	70.93003
78.69493	57.55450
26.64371	60.25363
77.33212	43.46321
41.06739	22.15405
40.35665	35.43874
76.86133	25.51003
10.43080	14.35451
79.32538	40.91753
17.43740	31.55845
21.26697	46.68611
82.70500	19.30559
82.33148	17.93271
56.57964	33.83705
8.85699	82.51090
0.38043	17.19510
7.33740	43.55119
52.09935	71.11144
34.17976	31.37272
70.52815	68.14111
21.16037	68.04359
72.64962	14.16895
51.50625	20.92432
9.08896	76.39503
24.64078	22.44199
1.62813	32.93079
54.22087	85.71522
59.46294	28.27266
68.98570	36.85097
75.51787	51.36331
63.34067	15.98358
11.74668	27.27961
29.69315	49.17465
64.01843	28.00753
85.91948	38.84778
42.57667	45.03046
13.45564	8.78122
60.62180	36.26659
69.81553	20.35483
65.42637	6.77565
27.52069	10.28723
63.33316	55.55751
14.05536	58.09865
85.92055	43.34113
19.66654	34.09439
16.70878	1.12176
20.36970	27.64667
80.01394	11.85837
63.23276	11.00513
68.95058	25.46799
59.96359	75.46630
47.28749	31.31176
5.16547	50.42545
86.66756	56.39083
21.82735	29.85823
26.23166	46.48313
22.19048	21.02355
4.15818	58.07218
16.88908	17.24638
24.91145	15.36185
87.23566	6.41827
24.15389	61.55615
69.80513	25.45037
4.29950	2.85940
20.43709	69.67524
76.86630	77.84933
1.79980	18.13882
32.43523	72.74170
10.35278	32.82003
26.08174	30.74064
25.03419	13.10223
63.51594	23.57562
72.27276	14.10014
73.33988	25.44854
34.58091	1.46614
20.87683	10.72798
14.83743	8.98257
1.33412	46.77449
76.19191	33.10235
56.73063	3.79684
83.62530	11.55302
87.55506	38.07789
83.95208	42.95947
60.70475	14.35229
30.79724	77.23122
41.14631	8.92725
32.58877	3.89601
46.75772	66.96582
18.25364	39.28791
69.92785	10.91503
23.60925	0.83033
24.65736	50.83649
62.81588	59.38681
43.61413	61.61377
81.78352	6.32645
18.92554	7.59794
60.00734	31.22273
64.96818	10.76870
33.00027	1.40743
89.60247	69.97901
88.85954	39.55548
50.86837	42.79760
20.20650	38.28463
48.61342	2.18667
36.16619	30.58021
37.04577	44.33644
75.81298	10.46337
40.20187	12.50535
39.38219	0.83189
33.07600	48.18877
75.46211	56.06911
19.92960	58.38018
81.22051	16.03145
29.94157	9.69854
79.50172	15.05359
86.12571	80.04201
89.98449	43.57185
18.97237	52.52618
49.78318	30.27254
53.78738	52.17112
51.07313	12.94402
72.77114	13.23403
85.70061	40.40911
44.14334	33.55372
45.09091	39.54342
10.54063	36.73609
55.04088	2.04904
44.99689	20.93282
13.53751	42.99981
83.61102	41.29537
23.68586	25.57030
6.84882	36.92345
46.29092	72.06697
66.25106	2.79755
46.04915	53.37776
54.36321	57.94795
86.05799	29.95757
27.59169	65.55806
63.27310	81.84301
12.13978	67.84507
2.38359	44.48352
40.50959	4.34560
26.51488	36.35111
44.48300	29.04773
81.76728	23.23405
30.11265	48.00877
11.89431	9.58385
56.91798	47.69351
11.64110	80.23862
41.23046	2.14556
52.89414	3.34414
62.70952	46.94796
2.01936	23.03355
85.38687	9.26423
72.20944	59.53136
81.11084	67.33509
21.97418	35.31411
48.43485	22.60826
72.45782	37.84819
37.51942	9.09696
20.49996	51.00859
81.64063	49.03507
13.06116	20.83187
1.43785	3.70166
7.86635	13.49337
79.63490	1.28266
73.17483	79.50531
10.28801	23.16972
0.44410	27.66409
2.51187	73.25402
35.75196	37.73653
26.27251	82.38944
77.33202	53.39626
7.50274	42.52068
74.17670	37.88849
27.25370	28.09531
76.20821	27.67000
60.73188	37.67831
0.45034	24.45686
33.35832	58.59787
0.43105	35.01788
59.83124	40.88008
76.78903	51.62154
52.06039	17.10473
68.83531	59.56816
78.62845	10.08078
82.26465	12.25527
31.94872	37.50142
59.81340	41.33980
3.84339	70.36309
28.74104	12.17849
46.79173	51.49295
5.11678	44.85913
37.39434	54.73430
85.98192	18.17563
54.86555	2.81315
73.77067	39.76318
44.67383	21.63056
73.67147	35.17770
80.81302	0.31551
57.01343	59.47330
9.96448	40.34788
4.06576	20.27757
49.46105	24.79603
8.03270	20.87608
50.59212	22.02338
47.26035	21.50958
80.08690	43.95433
61.88167	9.05014
10.71405	1.40972
32.05305	32.54661
70.69517	53.39838
74.67098	33.71244
89.45183	29.41880
29.45395	22.25289
55.12128	1.16475
45.08556	62.87334
48.35943	3.72695
74.45453	60.36239
67.37688	3.14158
19.96016	42.63500
2.47769	14.70915
39.74350	13.61616
16.33494	70.55763
34.53364	55.89031
76.54391	6.17335
5.32764	19.92690
51.20040	68.45170
70.70356	52.88390
2.92604	43.12971
13.75472	28.15577
28.58875	38.64758
27.52378	11.99366
43.59746	27.37711
8.62730	53.76554
38.67757	72.77940
23.90779	63.24139
64.64498	12.71520
38.05054	18.90236
86.32867	49.34495
61.90211	44.96733
88.64713	0.23135
59.71923	42.69696
86.27540	9.42584
49.02524	36.09997
61.50142	25.00732
09.88044	5.80596
45.89843	29.11446
83.51231	13.18845
54.96834	46.12044
54.71443	53.21823
22.64184	23.01453
4.05507	80.75514
50.89853	69.72363
75.81816	32.81650
7.16921	23.13376
55.09627	65.08255
25.65915	67.59834
10.30988	40.11434
30.89472	50.45110
32.43267	51.84070
65.99226	66.46894
78.07158	26.41870
27.38689	55.41500
42.73053	23.62927
83.60430	41.49189
25.11472	8.37569
60.06144	30.34617
17.47775	26.67933
62.95940	17.26594
5.33198	15.44776
26.32544	18.95458
47.89773	13.27845
81.88348	15.30978
73.72680	28.02884
30.75223	55.92226
2.58164	39.74220
82.91178	3.83458
36.42883	58.18879
74.04763	42.15354
68.91221	66.52746
34.03706	25.50700
13.38075	15.80637
23.27032	64.69064
64.76789	1.54398
32.62881	20.59244
10.07858	32.54599
43.80783	53.20352
86.30999	18.09137
41.12854	7.43731
78.76116	6.89720
75.55314	25.26604
33.06837	48.11280
17.41790	17.70615
7.42214	14.91655
29.70991	54.43627
34.05537	12.52320
32.88065	16.32511
69.99821	53.37909
45.02032	8.95723
87.35964	68.16158
64.91248	31.42832
65.36602	13.31014
63.16941	61.73561
40.20653	27.72887
2.20321	35.89521
39.43086	10.80296
5.26618	21.48685
19.99118	48.99224
43.02044	6.37139
19.34053	34.72954
88.30003	5.48058
1.70565	67.48573
38.59903	16.63364
89.12130	29.88773
15.14049	32.15467
82.99195	59.77116
83.79611	13.76440
84.45326	26.81443
26.19506	3.61745
26.35090	48.09012
17.76356	1.40535
65.42450	4.13021
4.66699	55.37034
12.28712	26.36835
83.11669	33.95143
21.72421	31.87622
52.10905	6.67712
31.10801	16.41393
26.10324	4.83551
81.54599	25.07761
31.57895	69.84782
49.20530	9.79930
79.44623	11.80159
33.51390	18.28423
19.84180	19.70110
30.24376	47.62006
20.92962	37.80616
4.28292	28.67819
76.70174	22.16489
11.19324	50.63056
0.15641	8.38641
26.89896	14.81091
36.43069	31.87385
33.05838	64.20482
36.77562	9.88712
82.76591	29.74134
75.22956	18.29293
85.44834	2.80815
69.15109	13.77498
21.84714	41.21466
29.53405	11.74626
39.14644	2.42051
64.37443	6.17379
21.40861	0.37374
39.86102	20.08886
89.54478	82.46096
68.39480	17.01164
58.64202	3.79715
16.16449	12.08593
62.06928	37.26572
87.98784	30.42448
33.62939	17.54415
21.97117	25.47513
6.26194	9.58828
20.34653	45.23665
51.90584	52.97828
1.66948	18.95561
82.06587	60.87190
80.96739	26.23231
50.68895	46.84641
55.00138	1.21853
20.53198	22.79905
17.07223	16.58801
75.62310	0.84379
1.73639	16.31849
32.72063	27.32823
28.93623	29.95632
53.19525	67.65440
06.38641	15.14286
45.76493	29.92945
76.35518	73.97469
68.74004	14.38741
55.46736	26.79113
51.85349	13.01133
3.68283	52.47205
4.86933	34.75150
79.32366	1.42912
61.96486	38.41014
45.87021	8.10836
26.27142	48.36668
57.32197	21.40186
88.20646	24.84638
58.80349	6.83125
36.21939	7.67909
62.88361	22.35752
27.10291	20.49717
49.61531	42.00102
24.55411	22.47257
88.18234	9.30113
81.04130	60.02370
82.63642	5.25967
29.22658	61.75308
