52.66	10.9
52.85	10.98
52.79	11.02
52.8	10.97
52.69	11.0
52.69	11.0
52.76	10.95
52.75	10.96
52.75	10.94
52.79	10.94
52.77	10.98
52.76	10.98
52.78	10.98
52.78	11.0
52.79	11.0
52.71	10.88
52.63	10.84
53.06	11.18
52.92	11.39
52.91	11.25
52.84	11.14
52.93	11.37
52.94	11.1
53.03	11.21
53.04	11.18
53.03	11.11
52.96	11.27
52.92	11.39
53.12	11.27
53.14	11.27
53.09	11.23
53.19	11.22
53.09	11.33
53.19	11.24
53.03	11.1
53.39	10.98
53.39	10.89
53.36	10.8
53.36	10.87
53.24	10.85
53.37	10.96
53.33	10.95
53.23	10.89
53.05	10.79
52.87	10.82
52.86	10.81
52.89	10.8
52.97	11.08
52.91	11.08
52.72	10.57
52.88	10.42
52.99	10.67
53.02	10.66
52.97	10.61
53.16	10.46
53.35	10.35
53.39	10.39
53.35	10.35
53.24	10.62
53.24	10.54
53.25	10.59
53.26	10.59
53.26	10.58
53.24	10.58
53.18	10.68
53.22	10.63
53.25	10.57
53.29	10.6
53.26	10.59
53.49	10.58
53.22	10.42
53.23	10.43
53.34	10.51
53.22	10.22
53.19	10.12
53.46	10.14
53.56	10.17
53.27	10.31
53.31	10.12
53.36	10.29
53.09	10.11
53.09	10.1
52.61	10.18
52.76	10.07
52.59	10.18
52.68	10.7
52.63	10.7
52.63	10.7
53.66	10.18
53.74	10.14
53.53	11.41
53.49	11.39
53.52	11.39
53.5	11.37
53.53	11.39
53.52	11.38
54.01	11.1
53.66	10.01
53.63	10.02
52.63	10.01
52.79	9.9
53.02	9.95
53.03	9.96
53.21	9.89
53.16	9.77
53.06	9.8
53.15	9.65
53.12	9.7
53.12	9.8
53.12	9.83
53.23	9.6
53.04	9.31
52.95	9.49
52.9	9.55
53.22	8.93
53.33	9.28
53.3	9.16
53.29	9.16
53.28	8.83
53.12	8.49
53.29	8.29
53.36	8.55
53.15	7.87
53.42	7.5
55.8	15.47
55.8	15.45
55.06	16.86
55.06	16.84
55.08	16.84
55.08	16.84
55.08	16.84
55.35	17.27
55.54	17.11
55.46	17.0
55.57	16.99
55.63	17.15
55.55	17.28
55.57	17.09
55.93	16.77
55.89	16.75
55.53	16.7
55.76	16.6
55.54	16.79
55.5	16.71
55.61	16.53
55.29	16.81
55.2	16.73
55.24	16.88
55.25	16.88
55.35	16.92
55.36	16.93
55.43	16.98
55.09	16.86
55.13	16.83
55.79	16.54
55.79	16.53
55.78	16.51
55.77	16.48
55.76	16.39
55.76	16.42
55.85	16.3
55.73	16.34
55.97	16.02
55.81	16.22
55.88	15.93
55.34	15.92
56.06	16.37
51.71	16.98
51.71	17.16
51.65	17.08
52.04	17.2
52.05	17.25
52.2	17.15
51.88	17.37
52.03	16.83
52.02	16.87
52.02	16.83
51.96	16.85
52.14	16.77
52.14	16.69
51.82	16.85
51.88	16.86
51.87	16.58
51.77	16.56
51.76	16.56
51.59	16.93
51.58	16.85
51.43	16.64
51.63	16.22
51.76	16.44
51.74	16.4
51.75	16.43
51.63	16.48
51.64	16.23
51.7	16.36
51.73	16.38
51.99	16.52
52.33	17.29
52.33	17.06
52.93	17.28
52.42	16.73
52.83	16.62
52.81	16.73
52.69	16.72
52.78	16.63
52.94	16.86
52.98	16.6
52.81	17.13
52.92	17.01
52.87	17.12
53.06	16.93
52.98	17.1
53.05	16.94
53.05	16.94
53.05	16.94
53.03	16.93
53.02	17.09
53.14	17.07
53.12	16.96
53.06	16.92
53.05	16.91
53.13	16.66
53.11	16.65
53.2	16.38
53.19	16.24
53.18	16.37
53.19	16.32
53.12	16.2
53.35	16.18
52.71	16.57
52.64	16.54
52.62	16.06
52.77	15.93
52.86	16.22
